ts,username,platform,ms_played,conn_country,ip_addr_decrypted,user_agent_decrypted,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode
2022-10-26T18:58:30Z,xngnm3j4vjni403oma295la0j,android,273940,BR,187.64.78.76,unknown,Treaty,Cande y Paulo,Cande y Paulo,spotify:track:7tU3DC2YZEODv4JyruSre0,,,,fwdbtn,logout,true,false,false,1666809935,false
2022-10-26T20:54:56Z,xngnm3j4vjni403oma295la0j,android,269400,BR,177.51.3.187,unknown,Nausea,Craft Spells,Nausea,spotify:track:1gICl2JIVB6gCaTycjYpjY,,,,clickrow,trackdone,true,false,false,1666817545,false
2022-10-26T20:55:25Z,xngnm3j4vjni403oma295la0j,android,27577,BR,177.51.3.187,unknown,Comentário a respeito de John,Belchior,2 é Demais,spotify:track:60FRsJnxV5OC0ueBwYB0yT,,,,trackdone,fwdbtn,true,true,false,1666817814,false
2022-10-26T21:34:32Z,xngnm3j4vjni403oma295la0j,android,257223,BR,187.64.78.76,unknown,Map of Your Head,Muse,Hullabaloo Soundtrack,spotify:track:4OJjI21Yz37nchrNl71kn5,,,,fwdbtn,logout,true,false,false,1666817843,false
2022-10-27T15:32:21Z,xngnm3j4vjni403oma295la0j,android,245576,BR,187.64.78.76,unknown,Fingers Dance,The Dead Pirates,Fat,spotify:track:5hCUD08xpUZ7PgsGRZwgGB,,,,clickrow,trackdone,true,false,false,1666884612,false
2022-10-27T15:34:17Z,xngnm3j4vjni403oma295la0j,android,115373,BR,187.64.78.76,unknown,Nyt skipataan kahvit,PÄÄ KII,Pää Kii,spotify:track:1keAbd3nhUKMEopFcB8iDi,,,,trackdone,trackdone,true,false,false,1666884860,false
2022-10-27T15:38:18Z,xngnm3j4vjni403oma295la0j,android,232038,BR,187.64.78.76,unknown,Over the Tiny Hills,The Dead Pirates,Over the Hills,spotify:track:4Id1lLlV73R0lRzPs2J7KF,,,,trackdone,trackdone,true,false,false,1666884975,false
2022-10-27T15:44:19Z,xngnm3j4vjni403oma295la0j,android,314746,BR,187.64.78.76,unknown,Electric Worry,Clutch,From Beale Street to Oblivion,spotify:track:7mQgJx5mfCuI6o8elrYCKg,,,,trackdone,trackdone,true,false,false,1666885262,false
2022-10-27T15:44:50Z,xngnm3j4vjni403oma295la0j,android,29410,BR,187.64.78.76,unknown,Roscoe - Beyond the Wizard's Sleeve Remix,Midlake,Late Night Tales: Groove Armada,spotify:track:6pj2yQlRvxYKLMxMTJaUUT,,,,trackdone,fwdbtn,true,true,false,1666885577,false
2022-10-27T15:44:53Z,xngnm3j4vjni403oma295la0j,android,2478,BR,187.64.78.76,unknown,Ohms,Deftones,Ohms,spotify:track:0h6vLT1rLneoc5I4sOxvB1,,,,fwdbtn,fwdbtn,true,true,false,1666885608,false
2022-10-27T15:44:54Z,xngnm3j4vjni403oma295la0j,android,1336,BR,187.64.78.76,unknown,Eyes Behind the Wall,Orchid,Capricorn,spotify:track:2A7a5jIlIe84NZnhChHVsT,,,,fwdbtn,fwdbtn,true,true,false,1666885611,false
2022-10-27T15:45:11Z,xngnm3j4vjni403oma295la0j,android,6383,BR,187.64.78.76,unknown,Heri,The Dead Pirates,Highmare,spotify:track:2zlsZONy0d1zz4jfAXTIKv,,,,fwdbtn,endplay,true,true,false,1666885613,false
2022-10-27T15:51:22Z,xngnm3j4vjni403oma295la0j,android,371720,BR,177.51.0.214,unknown,Vai Passar,Chico Buarque,Chico Buarque,spotify:track:6xTxXhEXQyJJGlQtGSNsIp,,,,clickrow,trackdone,true,false,false,1666885629,false
2022-10-27T15:54:24Z,xngnm3j4vjni403oma295la0j,android,180746,BR,177.51.0.214,unknown,World's Smallest Violin,AJR,OK ORCHESTRA,spotify:track:68EkhVWIeULhHxcbi1QhzK,,,,trackdone,trackdone,true,false,false,1666886000,false
2022-10-27T15:54:40Z,xngnm3j4vjni403oma295la0j,android,14714,BR,177.51.0.214,unknown,Fortress,Queens of the Stone Age,Villains,spotify:track:7noGroCNL9QEmPnKM7Tnh8,,,,trackdone,fwdbtn,true,true,false,1666886182,false
2022-10-27T15:54:41Z,xngnm3j4vjni403oma295la0j,android,1331,BR,177.51.0.214,unknown,Wet Sand,Red Hot Chili Peppers,Stadium Arcadium,spotify:track:3L2Nyi3T7XabH8EEZFLDdX,,,,fwdbtn,fwdbtn,true,true,false,1666886198,false
2022-10-27T15:59:19Z,xngnm3j4vjni403oma295la0j,android,277706,BR,177.51.0.214,unknown,My Monday Throne,落日飛車 Sunset Rollercoaster,Bossa Nova,spotify:track:5y7qrMRmxsPCOZDWSmW8VH,,,,fwdbtn,trackdone,true,false,false,1666886199,false
2022-10-27T16:00:16Z,xngnm3j4vjni403oma295la0j,android,55827,BR,177.51.0.214,unknown,Re-Education (Through Labor),Rise Against,Appeal To Reason,spotify:track:6c1Bdvp208X0jbLmFnWbkC,,,,trackdone,fwdbtn,true,true,false,1666886476,false
2022-10-27T16:03:06Z,xngnm3j4vjni403oma295la0j,android,170880,BR,177.51.0.214,unknown,Bang!,AJR,OK ORCHESTRA,spotify:track:2I2AqFb0f9UNnolWc2MafC,,,,fwdbtn,trackdone,true,false,false,1666886534,false
2022-10-27T16:09:27Z,xngnm3j4vjni403oma295la0j,android,8343,BR,177.51.0.214,unknown,I'll Try Anything Once,Joni,I'll Try Anything Once,spotify:track:5svOPwScBKGs5o2AWW9DwG,,,,trackdone,endplay,true,true,false,1666886704,false
2022-10-27T16:33:59Z,xngnm3j4vjni403oma295la0j,android,1470002,BR,177.51.0.214,unknown,,,,,As Verdades POLÊMICAS sobre Programação — Podcast DevPro #053,DevPro,spotify:episode:1QvjVGMTCryUXJ4u0FqZ8i,clickrow,unexpected-exit,false,false,false,1666887085,false
2022-10-27T16:52:00Z,xngnm3j4vjni403oma295la0j,android,265620,BR,177.51.1.241,unknown,,,,,As Verdades POLÊMICAS sobre Programação — Podcast DevPro #053,DevPro,spotify:episode:1QvjVGMTCryUXJ4u0FqZ8i,appload,logout,false,false,false,1666888592,false
2022-10-28T01:33:33Z,xngnm3j4vjni403oma295la0j,android,245576,BR,177.51.2.112,unknown,Fingers Dance,The Dead Pirates,Fat,spotify:track:5hCUD08xpUZ7PgsGRZwgGB,,,,clickrow,trackdone,true,false,false,1666920686,false
2022-10-28T01:43:03Z,xngnm3j4vjni403oma295la0j,android,1403,BR,187.64.78.76,unknown,Roadtrim Part 2,The Dead Pirates,Fat,spotify:track:4bSycgdcE5Pa4ettbmC4AN,,,,trackdone,endplay,true,true,false,1666920931,false
2022-10-28T01:43:08Z,xngnm3j4vjni403oma295la0j,android,4587,BR,187.64.78.76,unknown,Oops!...I Did It Again,Britney Spears,Oops!... I Did It Again,spotify:track:6naxalmIoLFWR0siv8dnQQ,,,,playbtn,fwdbtn,true,true,false,1666921501,false
2022-10-28T01:43:10Z,xngnm3j4vjni403oma295la0j,android,924,BR,187.64.78.76,unknown,Gimme More,Britney Spears,Blackout,spotify:track:6ic8OlLUNEATToEFU3xmaH,,,,fwdbtn,fwdbtn,true,true,false,1666921506,false
2022-10-28T01:43:11Z,xngnm3j4vjni403oma295la0j,android,1483,BR,187.64.78.76,unknown,"Moves Like Jagger - Studio Recording From ""The Voice"" Performance",Maroon 5,Hands All Over,spotify:track:7pYfyrMNPn3wtoCyqcTVoI,,,,fwdbtn,fwdbtn,true,true,false,1666921507,false
2022-10-28T01:43:12Z,xngnm3j4vjni403oma295la0j,android,1120,BR,187.64.78.76,unknown,Just Dance,Lady Gaga,The Fame,spotify:track:2x7MyWybabEz6Y6wvHuwGE,,,,fwdbtn,fwdbtn,true,true,false,1666921509,false
2022-10-28T01:43:17Z,xngnm3j4vjni403oma295la0j,android,1183,BR,187.64.78.76,unknown,LoveGame,Lady Gaga,The Fame,spotify:track:0TcJ7QWpggdSg8t0fHThHm,,,,fwdbtn,endplay,true,true,false,1666921510,false
2022-10-28T01:43:19Z,xngnm3j4vjni403oma295la0j,android,1575,BR,187.64.78.76,unknown,Animal Spirits,Vulfpeck,The Beautiful Game,spotify:track:1SHA4IJyiyNobDOrQzFFXy,,,,playbtn,fwdbtn,true,true,false,1666921515,false
2022-10-28T01:43:20Z,xngnm3j4vjni403oma295la0j,android,1124,BR,187.64.78.76,unknown,Time Alone With You (feat. Daniel Caesar),Jacob Collier,Djesse Vol. 3,spotify:track:1iTiSQWPJNqthOMG8HG6gI,,,,fwdbtn,fwdbtn,true,true,false,1666921516,false
2022-10-28T01:43:23Z,xngnm3j4vjni403oma295la0j,android,2136,BR,187.64.78.76,unknown,Velours,Anomalie,Métropole,spotify:track:0Xa45V4G4TgdCa8AzvMm5u,,,,fwdbtn,fwdbtn,true,true,false,1666921518,false
2022-10-28T01:43:24Z,xngnm3j4vjni403oma295la0j,android,1337,BR,187.64.78.76,unknown,1612,Vulfpeck,Fugue State,spotify:track:39rHfrVqCX6A55GF7uOZSC,,,,fwdbtn,fwdbtn,true,true,false,1666921520,false
2022-10-28T01:43:26Z,xngnm3j4vjni403oma295la0j,android,1360,BR,187.64.78.76,unknown,"Daddy, He Got a Tesla",Vulfpeck,The Beautiful Game,spotify:track:2WbKDH7BbDUHqACsZH0KVW,,,,fwdbtn,fwdbtn,true,true,false,1666921522,false
2022-10-28T01:43:29Z,xngnm3j4vjni403oma295la0j,android,2400,BR,187.64.78.76,unknown,Dr. Funk,The Main Squeeze,The Main Squeeze,spotify:track:3Wg0RVsWSfXnbuOGhxGXJK,,,,fwdbtn,fwdbtn,true,true,false,1666921523,false
2022-10-28T01:46:47Z,xngnm3j4vjni403oma295la0j,android,195652,BR,177.51.2.40,unknown,Kingdom of D'mt,Karl Hector & The Malcouns,Ka Rica-Tar,spotify:track:15Cv0RFfDJQwAeZKcgQjrf,,,,fwdbtn,trackdone,true,false,false,1666921526,false
2022-10-28T01:50:19Z,xngnm3j4vjni403oma295la0j,android,211240,BR,177.51.2.40,unknown,Objets de Vertu,The Omnific,Kismet,spotify:track:3ykYzbCnEmzzZfDrxSQQtK,,,,trackdone,trackdone,true,false,false,1666921724,false
2022-10-28T01:59:46Z,xngnm3j4vjni403oma295la0j,android,272827,BR,187.64.78.76,unknown,Lament,Robohands,Green,spotify:track:0zlCTPKxbaeNZq7qz0V2vP,,,,trackdone,remote,true,false,false,1666921936,false
2022-10-28T02:25:14Z,xngnm3j4vjni403oma295la0j,windows,1289074,BR,187.64.78.76,unknown,,,,,Psicanálise e religião,Filosofia Vermelha,spotify:episode:1NjeoogQvoBes34FE1pd35,clickrow,trackdone,false,false,false,1666922388,false
2022-10-28T02:28:53Z,xngnm3j4vjni403oma295la0j,windows,217521,BR,187.64.78.76,unknown,Give Me Mercy,The Cult,Under The Midnight Sun,spotify:track:2o3ArJxclRwYx7n1PjpWbI,,,,trackdone,trackdone,false,false,false,1666923918,false
2022-10-28T02:32:33Z,xngnm3j4vjni403oma295la0j,windows,219000,BR,187.64.78.76,unknown,Rise,The Cult,Beyond Good and Evil,spotify:track:1TbihmZ2BtE4JP6C85I0zZ,,,,trackdone,trackdone,false,false,false,1666924136,false
2022-10-28T02:33:51Z,xngnm3j4vjni403oma295la0j,windows,77484,BR,187.64.78.76,unknown,The Quiet Things That No One Ever Knows,Brand New,Deja Entendu,spotify:track:3IlY76VbP31zwPY0S2EMjh,,,,trackdone,fwdbtn,false,true,false,1666924356,false
2022-10-28T02:34:00Z,xngnm3j4vjni403oma295la0j,windows,7690,BR,187.64.78.76,unknown,Jesus Christ,Brand New,The Devil And God Are Raging Inside Me,spotify:track:2S7I0ZeMkyp3p2HVus5IOR,,,,fwdbtn,fwdbtn,false,true,false,1666924435,false
2022-10-28T02:38:17Z,xngnm3j4vjni403oma295la0j,windows,258906,BR,187.64.78.76,unknown,Love Removal Machine,The Cult,Electric,spotify:track:5u0MCSH2msdLurNeGXRyTJ,,,,fwdbtn,trackdone,false,false,false,1666924443,false
2022-10-28T02:43:45Z,xngnm3j4vjni403oma295la0j,windows,326906,BR,187.64.78.76,unknown,Nirvana,The Cult,Love,spotify:track:1Ykxsic1V3kvfTg9y6ypbr,,,,trackdone,trackdone,false,false,false,1666924701,false
2022-10-28T02:44:01Z,xngnm3j4vjni403oma295la0j,windows,14296,BR,187.64.78.76,unknown,Give Me Mercy,The Cult,Under The Midnight Sun,spotify:track:2o3ArJxclRwYx7n1PjpWbI,,,,trackdone,fwdbtn,false,true,false,1666925029,false
2022-10-28T02:48:00Z,xngnm3j4vjni403oma295la0j,windows,239480,BR,187.64.78.76,unknown,A Cut Inside,The Cult,Under The Midnight Sun,spotify:track:57ijiQl12CKvYZRA14LIit,,,,fwdbtn,trackdone,false,false,false,1666925044,false
2022-10-28T02:51:39Z,xngnm3j4vjni403oma295la0j,windows,219000,BR,187.64.78.76,unknown,Rise,The Cult,Beyond Good and Evil,spotify:track:1TbihmZ2BtE4JP6C85I0zZ,,,,trackdone,trackdone,false,false,false,1666925283,false
2022-10-28T02:55:52Z,xngnm3j4vjni403oma295la0j,windows,252493,BR,187.64.78.76,unknown,war (the process),The Cult,Beyond Good and Evil,spotify:track:1gKmJvh5aq96JAnmHHcgST,,,,trackdone,trackdone,false,false,false,1666925503,false
2022-10-28T02:55:57Z,xngnm3j4vjni403oma295la0j,windows,3345,BR,187.64.78.76,unknown,Dark Energy,The Cult,Hidden City,spotify:track:7v4Qgzn7ML4EfPHZcsxrJW,,,,trackdone,endplay,false,true,false,1666925756,false
2022-10-28T02:58:57Z,xngnm3j4vjni403oma295la0j,windows,179880,BR,187.64.78.76,unknown,João e Maria,Chico Buarque,Carioca ao Vivo (Ao Vivo),spotify:track:174YvAb800yXcU2keQ3IkY,,,,clickrow,trackdone,false,false,false,1666925761,false
2022-10-28T03:01:14Z,xngnm3j4vjni403oma295la0j,windows,135070,BR,187.64.78.76,unknown,Wild Hearted Son,The Cult,Ceremony,spotify:track:1nbj8Yo3fwRrjOA4Tsvngj,,,,trackdone,fwdbtn,false,true,false,1666925941,false
2022-10-28T03:01:18Z,xngnm3j4vjni403oma295la0j,windows,3680,BR,187.64.78.76,unknown,Sweet Salvation,The Cult,Ceremony,spotify:track:6L6zJdGxL6E3UxUbpTqhT5,,,,fwdbtn,fwdbtn,false,true,false,1666926077,false
2022-10-28T03:01:21Z,xngnm3j4vjni403oma295la0j,windows,3490,BR,187.64.78.76,unknown,Revolution - Edit,The Cult,Revolution,spotify:track:72uKLq6EjpN6yCFjkFzIHL,,,,fwdbtn,fwdbtn,false,true,false,1666926081,false
2022-10-28T03:01:23Z,xngnm3j4vjni403oma295la0j,windows,2100,BR,187.64.78.76,unknown,Go West,The Cult,Dreamtime,spotify:track:1DLizCiKuHTwnYUjOUyMfA,,,,fwdbtn,fwdbtn,false,true,false,1666926085,false
2022-10-28T03:01:24Z,xngnm3j4vjni403oma295la0j,windows,820,BR,187.64.78.76,unknown,Sic Transit Gloria ... Glory Fades,Brand New,Deja Entendu,spotify:track:42A4dSYBf0g9OHreccqU5o,,,,fwdbtn,fwdbtn,false,true,false,1666926087,false
2022-10-28T03:04:46Z,xngnm3j4vjni403oma295la0j,windows,202080,BR,187.64.78.76,unknown,Dueto,Chico Buarque,Caravanas,spotify:track:1UI0p7UHJVyiVlug9ENhjg,,,,fwdbtn,trackdone,false,false,false,1666926088,false
2022-10-28T03:08:56Z,xngnm3j4vjni403oma295la0j,windows,248730,BR,187.64.78.76,unknown,Tua Cantiga,Chico Buarque,Caravanas,spotify:track:2OkORtjlS6pJutIby9jjRx,,,,trackdone,fwdbtn,false,true,false,1666926289,false
2022-10-28T03:11:42Z,xngnm3j4vjni403oma295la0j,windows,167026,BR,187.64.78.76,unknown,O Que Sera (A Flor Da Terra),Milton Nascimento,Chico 50 Anos - O Politico,spotify:track:1rPImnrAMdlyz6Kz5NyHCI,,,,fwdbtn,trackdone,false,false,false,1666926540,false
2022-10-28T03:14:54Z,xngnm3j4vjni403oma295la0j,windows,2083,BR,187.64.78.76,unknown,Futuros Amantes,Chico Buarque,Paratodos,spotify:track:1RtoOw5CS2PBcVG8A783Q0,,,,trackdone,logout,false,false,false,1666926706,false
2022-10-28T03:27:48Z,xngnm3j4vjni403oma295la0j,android,175046,BR,187.64.78.76,unknown,Cidades em Chamas,Emerald Hill,Cidades em Chamas,spotify:track:2S2WzN9PzdmfgZxaomG9Wp,,,,clickrow,trackdone,false,false,false,1666927611,false
2022-10-28T03:27:51Z,xngnm3j4vjni403oma295la0j,android,254,BR,187.64.78.76,unknown,Partido Alto,MPB4,Quando O Carnaval Chegar,spotify:track:1IShOhCBfP7ePVNuK1L7cP,,,,trackdone,endplay,false,true,false,1666927786,false
2022-10-28T03:32:14Z,xngnm3j4vjni403oma295la0j,android,263988,BR,187.64.78.76,unknown,Fobia Social (De Novo e de Novo e de Novo),Emerald Hill,Cidades em Chamas,spotify:track:4LMjLamqTdJoziGifZXiY8,,,,clickrow,trackdone,false,false,false,1666927788,false
2022-10-28T03:32:23Z,xngnm3j4vjni403oma295la0j,android,6581,BR,187.64.78.76,unknown,Tropicalia - Live,Caetano Veloso,Caetano E Chico Juntos E Ao Vivo,spotify:track:14WGkw9ky1BIYJ1yChCz0I,,,,trackdone,endplay,false,true,false,1666928052,false
2022-10-28T03:32:25Z,xngnm3j4vjni403oma295la0j,android,1640,BR,187.64.78.76,unknown,Me Vingar do Mundo,Emerald Hill,Cidades em Chamas,spotify:track:4739pN4rjF0Vbf2XulZQ4I,,,,clickrow,endplay,false,true,false,1666928060,false
2022-10-28T03:36:12Z,xngnm3j4vjni403oma295la0j,android,228456,BR,187.64.78.76,unknown,Se Você Quer Me Ouvir,Emerald Hill,Cidades em Chamas,spotify:track:6asSoB1yTFt8lUzmiZiFcf,,,,clickrow,trackdone,false,false,false,1666928062,false
2022-10-28T03:39:16Z,xngnm3j4vjni403oma295la0j,android,183132,BR,187.64.78.76,unknown,Nunca Vão nos Pegar,Emerald Hill,Cidades em Chamas,spotify:track:1702n21YGsTHxK1nFakvhA,,,,trackdone,endplay,false,true,false,1666928290,false
2022-10-28T03:43:26Z,xngnm3j4vjni403oma295la0j,android,249259,BR,187.64.78.76,unknown,Todo Dia É Dezembro,Emerald Hill,Cidades em Chamas,spotify:track:19VJlwXOENuUJLBZ1j1p6z,,,,clickrow,trackdone,false,false,false,1666928474,false
2022-10-28T03:48:42Z,xngnm3j4vjni403oma295la0j,android,301,BR,187.64.78.76,unknown,Titanic (1997),Emerald Hill,Cidades em Chamas,spotify:track:7opJNqwCuPl3sbUHITIEnH,,,,trackdone,endplay,false,true,false,1666928723,false
2022-10-28T03:49:33Z,xngnm3j4vjni403oma295la0j,android,51114,BR,187.64.78.76,unknown,Bossa (Canto G Bossa),Donald Byrd,Up With Donald Byrd,spotify:track:4cq7AjklIMHnPAhq02MX9o,,,,clickrow,endplay,false,true,false,1666929039,false
2022-10-28T06:07:37Z,xngnm3j4vjni403oma295la0j,android,267000,BR,187.64.78.76,unknown,Je t'aime moi non plus,Brigitte Bardot,Bubble Gum,spotify:track:3p441l1s27Pfo8at57EwEf,,,,clickrow,logout,false,false,false,1666929092,false
2022-10-28T18:06:36Z,xngnm3j4vjni403oma295la0j,android,3816,BR,187.64.78.76,unknown,Flamingo,Kero Kero Bonito,Flamingo,spotify:track:34TufQ4EFzmDIFXJ3A8Yau,,,,playbtn,fwdbtn,true,true,false,1666980509,false
2022-10-28T18:10:23Z,xngnm3j4vjni403oma295la0j,android,226500,BR,187.64.78.76,unknown,Time Traveler,KNOWER,Let Go,spotify:track:53qkkSKD3fQaZmzA2vGoo4,,,,fwdbtn,trackdone,true,false,false,1666980513,false
2022-10-28T18:13:32Z,xngnm3j4vjni403oma295la0j,android,188306,BR,187.64.78.76,unknown,Catfish Kate,Pixies,Beneath the Eyrie,spotify:track:0QYAApfVaKf0oZB3w5H0bm,,,,trackdone,trackdone,true,false,false,1666980740,false
2022-10-28T18:16:26Z,xngnm3j4vjni403oma295la0j,android,174026,BR,187.64.78.76,unknown,Little Sister,Queens of the Stone Age,Lullabies To Paralyze,spotify:track:1rzYrkxgRuLLJDqWdB32pK,,,,trackdone,trackdone,true,false,false,1666980929,false
2022-10-28T18:19:40Z,xngnm3j4vjni403oma295la0j,android,193426,BR,187.64.78.76,unknown,From The Ritz To The Rubble,Arctic Monkeys,"Whatever People Say I Am, That's What I'm Not",spotify:track:2vQQfWTanvD99OeHLAoyhW,,,,trackdone,trackdone,true,false,false,1666981104,false
2022-10-28T18:22:37Z,xngnm3j4vjni403oma295la0j,android,176133,BR,187.64.78.76,unknown,Whore of Babylon,Cvlt Ov the Svn,Whore of Babylon,spotify:track:5bOBP1HKi1ZHRDX5EhHtSa,,,,trackdone,trackdone,true,false,false,1666981298,false
2022-10-28T18:26:13Z,xngnm3j4vjni403oma295la0j,android,216226,BR,187.64.78.76,unknown,Sick And Beautiful,Fear Of Domination,Metanoia,spotify:track:54ngocgsDQPFkFbAetwrvG,,,,trackdone,trackdone,true,false,false,1666981475,false
2022-10-28T18:28:29Z,xngnm3j4vjni403oma295la0j,android,133836,BR,187.64.78.76,unknown,Every 1's a Winner,Ty Segall,Freedom's Goblin,spotify:track:1bShWI36VQ686EHVo3uxS3,,,,trackdone,endplay,true,true,false,1666981691,false
2022-10-28T18:28:34Z,xngnm3j4vjni403oma295la0j,android,4670,BR,187.64.78.76,unknown,Verve,Organ Freeman,Organ Freeman,spotify:track:3yKz2mZ3INxo2mYsx2xINQ,,,,clickrow,endplay,true,true,false,1666981827,false
2022-10-28T18:31:31Z,xngnm3j4vjni403oma295la0j,android,177471,BR,177.51.3.197,unknown,Apache,The Heritage Orchestra,The Breaks,spotify:track:4X7w6QYx0n3YMKotEdH6LO,,,,clickrow,trackdone,true,false,false,1666981832,false
2022-10-28T18:31:56Z,xngnm3j4vjni403oma295la0j,android,23553,BR,177.51.3.197,unknown,Rain - Remastered,The Cult,Love,spotify:track:7D5Gx8XtLpsnirabMVN9VL,,,,trackdone,fwdbtn,true,true,false,1666982008,false
2022-10-28T18:31:59Z,xngnm3j4vjni403oma295la0j,android,2564,BR,177.51.3.197,unknown,Nirvana,The Cult,Love,spotify:track:1Ykxsic1V3kvfTg9y6ypbr,,,,fwdbtn,fwdbtn,true,true,false,1666982033,false
2022-10-28T18:35:15Z,xngnm3j4vjni403oma295la0j,android,197106,BR,177.51.3.197,unknown,La Ritournelle,Pete Tong,Pete Tong Ibiza Classics,spotify:track:546735gnmAwZMsnekU9inp,,,,fwdbtn,trackdone,true,false,false,1666982036,false
2022-10-28T18:38:09Z,xngnm3j4vjni403oma295la0j,android,172358,BR,177.51.3.197,unknown,Clubbed To Death,Pete Tong,Pete Tong Ibiza Classics,spotify:track:5dFJulxgjqTqQbjwE1hw3r,,,,trackdone,endplay,true,true,false,1666982233,false
2022-10-28T18:41:31Z,xngnm3j4vjni403oma295la0j,android,201413,BR,177.51.3.197,unknown,Tres Hermanos,Hermanos Gutiérrez,Tres Hermanos,spotify:track:0cb9Ov9eC2eFxac6bCcUZl,,,,clickrow,trackdone,false,false,false,1666982407,false
2022-10-28T19:01:32Z,xngnm3j4vjni403oma295la0j,android,199846,BR,177.51.1.236,unknown,El Bueno Y El Malo,Hermanos Gutiérrez,Tres Hermanos,spotify:track:6sPhjZ9bfSHphuXlvk1WYI,,,,trackdone,logout,false,false,false,1666982609,false
2022-10-28T21:36:19Z,xngnm3j4vjni403oma295la0j,android,208000,BR,177.51.1.236,unknown,The Sky's Awake,Drivotra,Thunder Nights,spotify:track:0GGHxdy1mw6OcS2dVAH0es,,,,clickrow,trackdone,false,false,false,1666992822,false
2022-10-28T21:40:16Z,xngnm3j4vjni403oma295la0j,android,234920,BR,187.64.78.76,unknown,She's Thunderstorms,Arctic Monkeys,Suck It and See,spotify:track:5xw2cHVLw1rlDPp3cL9Zuv,,,,trackdone,trackdone,false,false,false,1666993086,false
2022-10-28T21:40:35Z,xngnm3j4vjni403oma295la0j,android,16517,BR,187.64.78.76,unknown,Cozy Thunder And Rain - Seamless,Drip-Drop,Nocturnal Cozy Rain,spotify:track:2QtHxdxJ5Dc2eVHEfPA079,,,,trackdone,endplay,false,true,false,1666993334,false
2022-10-28T21:48:05Z,xngnm3j4vjni403oma295la0j,android,450983,BR,187.64.78.76,unknown,Reflektor,Arcade Fire,Reflektor,spotify:track:7uMZy0bALAdneerERyr7Ks,,,,playbtn,trackdone,false,false,false,1666993352,false
2022-10-28T21:53:49Z,xngnm3j4vjni403oma295la0j,android,344010,BR,177.51.1.128,unknown,We Exist,Arcade Fire,Reflektor,spotify:track:66gQu4ZIHmDhB8H4wkwm5f,,,,trackdone,trackdone,false,false,false,1666993802,false
2022-10-28T21:56:32Z,xngnm3j4vjni403oma295la0j,android,163029,BR,177.51.1.128,unknown,Flashbulb Eyes,Arcade Fire,Reflektor,spotify:track:4iRkDdI4vhLjjAxUbH1664,,,,trackdone,trackdone,false,false,false,1666994146,false
2022-10-28T22:03:34Z,xngnm3j4vjni403oma295la0j,android,138251,BR,187.64.78.76,unknown,Here Comes the Night Time,Arcade Fire,Reflektor,spotify:track:4OZyVAbGOcrv4BYv5xDjet,,,,trackdone,fwdbtn,false,true,false,1666994309,false
2022-10-28T22:08:56Z,xngnm3j4vjni403oma295la0j,android,268001,BR,187.64.78.76,unknown,Normal Person,Arcade Fire,Reflektor,spotify:track:1PglrPaaUHsfp2Cka5CLdK,,,,fwdbtn,trackdone,false,false,false,1666994786,false
2022-10-28T22:12:55Z,xngnm3j4vjni403oma295la0j,android,239973,BR,187.64.78.76,unknown,You Already Know,Arcade Fire,Reflektor,spotify:track:0qtymhwMYML4RX6NTGjIIy,,,,trackdone,trackdone,false,false,false,1666995053,false
2022-10-28T22:30:21Z,xngnm3j4vjni403oma295la0j,android,227205,BR,177.51.1.245,unknown,Joan of Arc,Arcade Fire,Reflektor,spotify:track:1AKKVEylH3YPYm64MTzl7M,,,,trackdone,logout,false,false,false,1666995293,false
